Txn_ID,Start time,End time,Duration (ms),Log manager (ms),Scheduler (ms),Other (ms)
1709774940930048,1748851324832863071,1748851325030199949,197.337,0.327,191.078,5.932
628053067694080,1748851291528142250,1748851291743453515,215.311,1.445,205.957,7.909
463268057448448,1748851286257278242,1748851286466205829,208.928,0.525,200.652,7.751
482887468056576,1748851286885782398,1748851287090721419,204.939,2.323,194.802,7.814
598014066425856,1748851290556150426,1748851290759781776,203.631,1.149,190.901,11.581
26766236188673,1748851268677520281,1748851268996529611,319.009,6.352,311.957,0.7
491808115130368,1748851287170605505,1748851287373144245,202.539,0.478,196.752,5.308
1412863851757568,1748851315808385780,1748851315998518900,190.133,0.281,181.653,8.2
1000766034673665,1748851303317046706,1748851303521447713,204.401,3.522,192.075,8.805
686163975208960,1748851293449778436,1748851293654484392,204.706,0.06,193.819,10.826
1507031009722368,1748851318655020544,1748851318850107121,195.087,4.904,186.369,3.813
1493420258361344,1748851318236850883,1748851318431352047,194.501,0.124,188.38,5.997
1651230241718272,1748851323044869786,1748851323251157204,206.287,2.455,195.194,8.638
1722165921579009,1748851325218171834,1748851325412616393,194.445,3.265,184.143,7.036
1468818685689856,1748851317488577972,1748851317688995952,200.418,5.016,192.183,3.219
1786568956182528,1748851327159474542,1748851327354887449,195.413,0.06,183.997,11.355
1174205404020737,1748851308678846737,1748851308868383714,189.537,0.032,185.432,4.074
991896927207425,1748851303038164591,1748851303238206840,200.042,4.038,189.829,6.176
189751655137281,1748851276667149866,1748851276938033550,270.884,10.582,258.23,2.072
632979395182592,1748851291690370594,1748851291908221661,217.851,4.632,208.871,4.348
1115896928010240,1748851306895839339,1748851307091894404,196.055,1.831,188.051,6.173
1584817162420224,1748851321012780928,1748851321206951786,194.171,0.171,186.81,7.189
1266577265655808,1748851311493149202,1748851311669606720,176.458,0.065,170.019,6.373
137357349093376,1748851274249442981,1748851274565459163,316.016,6.248,306.755,3.013
1344097130381312,1748851313783569559,1748851313979547981,195.978,2.443,189.778,3.758
890836346732545,1748851299877278277,1748851300072100411,194.822,5.681,187.969,1.172
1469415686144001,1748851317509282686,1748851317707204136,197.921,0.771,189.149,8.001
1091553053376512,1748851306143410248,1748851306347962376,204.552,4.983,196.55,3.019
695655852933120,1748851293753342531,1748851293965866722,212.524,0.057,206.127,6.341
1622788968284160,1748851322169008740,1748851322361170939,192.162,0.41,181.4,10.352
747032251727873,1748851295412544328,1748851295616329003,203.785,0.681,194.475,8.628
561141772189696,1748851289369474989,1748851289573839869,204.365,2.453,193.727,8.185
131829726183425,1748851273969528438,1748851274292573472,323.045,0.032,320.246,2.767
230571024318464,1748851278214523112,1748851278448939574,234.416,0.541,229.697,4.179
863821002440704,1748851299040063319,1748851299234415506,194.352,0.097,188.714,5.541
1461298197954561,1748851317259051689,1748851317457650253,198.599,1.129,185.772,11.698
1453442702770176,1748851317017915231,1748851317216648437,198.733,3.217,189.562,5.954
1092970392584192,1748851306189499532,1748851306387625443,198.126,0.337,192.148,5.641
838038313762817,1748851298252908789,1748851298445579586,192.671,0.07,188.9,3.7
946945799487489,1748851301619816484,1748851301821818232,202.002,0.253,193.32,8.428
1332453474041856,1748851313442190538,1748851313627969099,185.779,0.06,177.016,8.703
409971808272384,1748851284522268809,1748851284735204068,212.935,7.12,206.03,0.0
189442417491969,1748851276656204342,1748851276924387925,268.184,7.337,262.248,0.0
421684184088577,1748851284906496083,1748851285118264424,211.768,0.019,203.916,7.833
1523231626362881,1748851319136154784,1748851319331248956,195.094,1.195,186.459,7.44
1672705078198272,1748851323702789747,1748851323904847869,202.058,0.22,187.869,13.969
27535035334657,1748851268717059948,1748851269038344415,321.284,4.435,309.399,7.451
1315990864396289,1748851312945351209,1748851313142301405,196.95,3.399,190.081,3.47
718930280710144,1748851294513228924,1748851294726731482,213.503,3.606,201.739,8.157
319880574271488,1748851281415787721,1748851281643756016,227.968,0.069,223.124,4.776
1610853254168576,1748851321804032246,1748851322001734356,197.702,0.239,192.229,5.234
517019573157889,1748851287985416377,1748851288195582607,210.166,0.953,200.981,8.233
1625224214740993,1748851322241640507,1748851322433261594,191.621,1.083,181.658,8.881
233843789398017,1748851278337271982,1748851278569012228,231.74,4.989,220.637,6.114
839953869176832,1748851298310973630,1748851298504979019,194.005,1.508,187.707,4.791
1496577059323904,1748851318332026527,1748851318529411465,197.385,4.218,188.38,4.787
1655091417317377,1748851323159900908,1748851323366274647,206.374,1.468,196.631,8.275
523474909003777,1748851288193344058,1748851288402666542,209.322,6.544,199.909,2.87
1307044447518721,1748851312668750132,1748851312866502917,197.753,1.05,190.979,5.724
1619426008891392,1748851322067554475,1748851322260580896,193.026,0.214,184.545,8.267
937123209281536,1748851301316728429,1748851301518233990,201.506,3.572,191.069,6.864
100257421590528,1748851272411038168,1748851272731131621,320.093,3.212,313.671,3.21
394406846791680,1748851284011888448,1748851284224962487,213.074,0.723,205.196,7.155
928086598090752,1748851301033869489,1748851301235828967,201.959,1.023,190.375,10.562
318600674017280,1748851281371099963,1748851281605357449,234.257,5.75,222.876,5.631
1765867213815808,1748851326541717722,1748851326729681602,187.964,2.945,179.989,5.03
604439337500673,1748851290759441280,1748851290968135252,208.694,1.932,198.291,8.471
159536560209920,1748851275347731330,1748851275659579680,311.848,4.88,303.669,3.299
1761503527043073,1748851326410516913,1748851326603979459,193.463,1.487,183.53,8.445
491623431536641,1748851287163053636,1748851287372036196,208.983,7.686,202.594,0.0
1792208248242177,1748851327335141766,1748851327501186765,166.045,2.733,156.44,6.872
254927783854081,1748851279089862836,1748851279323430133,233.567,0.631,225.698,7.237
950532097179648,1748851301732607013,1748851301936309906,203.703,4.74,194.37,4.593
954290193563648,1748851301851098966,1748851302054435154,203.336,6.36,196.166,0.811
519184236675072,1748851288057789230,1748851288266732006,208.943,2.237,198.755,7.951
1331968142737409,1748851313427868941,1748851313616792904,188.924,0.037,181.296,7.591
776457072672769,1748851296342657848,1748851296538271690,195.614,0.038,191.234,4.341
150044682485760,1748851274884499070,1748851275196895233,312.396,0.048,307.571,4.778
205728933478401,1748851277304849660,1748851277549545593,244.696,6.293,234.395,4.008
8864812498945,1748851267473554754,1748851268157369791,683.815,92.491,597.676,0.0
202473348268033,1748851277178700802,1748851277427192061,248.491,3.553,240.138,4.8
941890622980096,1748851301462936545,1748851301663886959,200.95,1.669,188.447,10.834
435294935449601,1748851285356816458,1748851285570221815,213.405,6.551,204.695,2.159
802729387622401,1748851297155928034,1748851297362936618,207.009,0.038,198.438,8.533
166335493439488,1748851275677010181,1748851275967936973,290.927,5.669,280.27,4.988
229553117069312,1748851278179066898,1748851278415045538,235.979,4.288,225.074,6.617
1759613741432832,1748851326355464707,1748851326547541635,192.077,2.085,180.469,9.524
1416639128010752,1748851315925921678,1748851316113742340,187.821,0.759,175.897,11.164
176767969001472,1748851276136790817,1748851276404121017,267.33,0.254,260.181,6.896
223097781223424,1748851277943773067,1748851278179497602,235.725,3.729,224.58,7.415
1111357147578369,1748851306754065501,1748851306953532255,199.467,1.224,195.093,3.15
827481284149248,1748851297931071811,1748851298131539985,200.468,2.264,188.679,9.526
15049565405185,1748851268137537025,1748851268418966095,281.429,1.582,274.711,5.136
1529493688680449,1748851319327851483,1748851319529463613,201.612,2.929,192.285,6.398
1588832956841985,1748851321137355096,1748851321324254268,186.899,3.225,178.323,5.352
527735516561409,1748851288328964929,1748851288534484113,205.519,7.291,199.197,0.0
485528872943616,1748851286966609284,1748851287177672849,211.064,3.276,198.843,8.945
1378547063062528,1748851314797955737,1748851314996926426,198.971,1.73,185.599,11.642
23076859281408,1748851268511761666,1748851268817040652,305.279,6.431,300.402,0.0
1770900915486720,1748851326687448136,1748851326881753335,194.305,4.839,184.218,5.248
1372684432703488,1748851314627952318,1748851314815854402,187.902,2.964,177.441,7.497
123510374531073,1748851273569246711,1748851273876657778,307.411,0.303,299.196,7.912
1113362897305601,1748851306813672692,1748851307011382246,197.71,2.069,191.437,4.204
1579345374085121,1748851320847312025,1748851321042444628,195.133,3.615,186.17,5.347
89928025243648,1748851271904648898,1748851272221618119,316.969,2.708,307.277,6.984
1229640546910209,1748851310371460439,1748851310562708661,191.248,1.694,181.548,8.006
1045072917299201,1748851304705388573,1748851304901625218,196.237,4.085,189.21,2.941
516972328517632,1748851287983550503,1748851288192762122,209.212,1.566,198.52,9.125
1136834893578241,1748851307548954430,1748851307743517740,194.563,1.748,183.359,9.457
1410780792619009,1748851315748957263,1748851315944530439,195.573,7.007,185.274,3.292
499401617309697,1748851287412102246,1748851287622138903,210.037,0.036,203.443,6.558
1492685818953728,1748851318214073871,1748851318413082750,199.009,1.341,188.056,9.612
171390669946881,1748851275900226334,1748851276181292357,281.066,3.427,271.237,6.402
844867311763456,1748851298459737037,1748851298655779419,196.042,4.479,186.117,5.447
1540089372999681,1748851319658168252,1748851319855284969,197.117,3.444,185.909,7.763
206579337003009,1748851277337952219,1748851277583351726,245.4,2.442,234.364,8.594
1765738364796928,1748851326538420557,1748851326723553562,185.133,0.257,178.243,6.633
1212525102235649,1748851309846828954,1748851310042559043,195.73,0.1,188.875,6.755
691107482566656,1748851293604312516,1748851293817299312,212.987,1.423,204.362,7.202
745224070496256,1748851295355993843,1748851295561732688,205.739,2.018,190.925,12.796
824526346649600,1748851297841111003,1748851298043226212,202.115,0.851,193.664,7.6
347295350521856,1748851282389424095,1748851282614606920,225.183,0.391,217.994,6.797
1285694165090304,1748851312053151721,1748851312239700198,186.548,0.554,175.645,10.349
285254547931136,1748851280181348122,1748851280411058189,229.71,1.098,217.857,10.755
1321995228676097,1748851313129342773,1748851313322197263,192.854,0.041,186.543,6.27
42799349104640,1748851269488325636,1748851269823366566,335.041,0.505,328.248,6.288
1350286178254848,1748851313973131543,1748851314161490741,188.359,7.922,179.659,0.778
419704204165120,1748851284842139826,1748851285053598579,211.459,1.028,200.374,10.056
295850232250369,1748851280556675713,1748851280784164392,227.489,0.031,221.841,5.616
1072410384138240,1748851305554651904,1748851305754502195,199.85,3.655,188.211,7.985
245040769138689,1748851278737870159,1748851278973286960,235.417,2.55,226.068,6.799
1580998936494080,1748851320897456830,1748851321095053263,197.596,5.765,189.569,2.262
776130655158272,1748851296331181142,1748851296530988092,199.807,0.051,189.234,10.522
241252607983616,1748851278599820664,1748851278836188591,236.368,0.877,226.926,8.564
854780096282624,1748851298764304585,1748851298958495670,194.191,0.243,188.366,5.582
1715246729265153,1748851324999332393,1748851325201749766,202.417,0.042,192.46,9.915
1764132047028225,1748851326490928594,1748851326678158333,187.23,2.114,178.255,6.861
1545853219110913,1748851319833151508,1748851320030470392,197.319,5.829,188.436,3.054
1716410665402369,1748851325037692537,1748851325240127904,202.435,1.299,194.966,6.171
715494306873344,1748851294398709858,1748851294608519702,209.81,1.339,199.713,8.758
1554017951940609,1748851320079982587,1748851320268140739,188.158,1.213,183.785,3.161
606638360756225,1748851290831119547,1748851291036843002,205.723,1.105,201.077,3.541
124910533869569,1748851273638582585,1748851273946944056,308.361,0.025,301.287,7.049
53562537148417,1748851270045267994,1748851270384911085,339.643,7.309,328.427,3.908
1091316830175232,1748851306136166925,1748851306336429606,200.263,0.12,196.341,3.801
1121587759677440,1748851307070057347,1748851307308653763,238.596,0.157,181.082,57.358
1499841234468864,1748851318434220583,1748851318629927939,195.707,3.511,184.113,8.083
500496833970177,1748851287448808292,1748851287661964434,213.156,1.682,203.12,8.355
877607847460865,1748851299464289347,1748851299662211218,197.922,0.277,192.622,5.023
1093554508136448,1748851306208860617,1748851306407659765,198.799,2.0,190.218,6.581
952890034225152,1748851301805123945,1748851302007999995,202.876,5.646,194.605,2.626
96495030239232,1748851272226808269,1748851272537959348,311.151,0.397,302.965,7.789
1406777883099137,1748851315636397465,1748851315821551529,185.154,3.871,173.125,8.157
1556092421144577,1748851320141165950,1748851320335358538,194.193,5.596,186.458,2.139
1214208729415680,1748851309898959136,1748851310099329949,200.371,4.521,189.776,6.074
165626823835648,1748851275643740610,1748851275934679965,290.939,5.32,284.529,1.09
587375432433664,1748851290196630628,1748851290420307771,223.677,1.159,209.843,12.675
723298262450176,1748851294655720923,1748851294864759908,209.039,1.395,200.382,7.262
494492469690368,1748851287255008477,1748851287465054442,210.046,8.227,203.28,0.0
1385565039624193,1748851315011758416,1748851315200972750,189.214,0.042,186.232,2.941
1148585924100097,1748851307902838076,1748851308099998114,197.16,3.133,185.363,8.664
1396624580411393,1748851315341370820,1748851315527165279,185.794,0.039,180.887,4.869
302567561101312,1748851280798537716,1748851281026616386,228.079,0.756,220.803,6.52
500518308806656,1748851287449299049,1748851287663055330,213.756,1.685,203.284,8.787
1567383890165760,1748851320481032477,1748851320682821096,201.789,3.7,192.608,5.481
188222646779905,1748851276602165035,1748851276874746539,272.582,13.912,265.584,0.0
1002093179568128,1748851303357272082,1748851303562754749,205.483,4.515,195.633,5.334
1611239801225216,1748851321816258250,1748851322014626915,198.369,5.972,190.826,1.57
1121699428827137,1748851307073469497,1748851307312673006,239.204,0.135,182.129,56.94
48623324758017,1748851269788916460,1748851270122942695,334.026,6.024,323.752,4.25
1260229303992321,1748851311305727343,1748851311495995144,190.268,0.03,181.634,8.604
285516540936192,1748851280190346782,1748851280417453178,227.106,0.553,216.331,10.222
254571301568513,1748851279079126482,1748851279312790841,233.664,0.378,229.084,4.202
201726023958529,1748851277149603991,1748851277394520757,244.917,0.764,237.699,6.454
98182952386561,1748851272308523934,1748851272626181560,317.658,0.527,309.355,7.776
1503792604381184,1748851318552339700,1748851318752910706,200.571,0.061,191.804,8.707
1677798909411329,1748851323857882680,1748851324056091125,198.208,5.821,191.355,1.032
365063630225408,1748851283003056267,1748851283231779221,228.723,0.038,220.587,8.098
358002703990785,1748851282759617941,1748851282984362497,224.745,0.596,214.317,9.832
1617690842103809,1748851322014733354,1748851322211682128,196.949,0.243,183.366,13.34
1453146350026752,1748851317008145883,1748851317203681028,195.535,4.192,187.979,3.365
739412979744769,1748851295175161317,1748851295377118491,201.957,2.965,191.229,7.763
1200494898839553,1748851309476068692,1748851309670892418,194.824,0.218,182.144,12.462
